time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,time(sec), throughput(req/sec), avg_lat(ms)
7750,3.6,6152.138,1002.809,3814.976,5713.041,7894.044,11571.28,15014.316,15014.316,15014.316,0,,,
7755,3.6,4262.758,1003.768,1849.55,4760.247,5027.423,8122.112,9617.072,9617.072,9617.072,0,,,
7760,4.4,4935.73,1003.07,4159.983,4902.677,5964.924,7776.583,8188.062,8237.478,8237.478,0,,,
7765,4,5085.896,1016.575,1927.981,5495.573,8025.617,9814.898,12122.252,12122.252,12122.252,0,,,
7770,3.2,5312.392,1542.961,4350.578,5002.792,7342.531,8854.359,11027.421,11027.421,11027.421,0,,,
7775,4.6,4177.009,1003.339,3515.532,4058.895,4728.698,6365.362,6784.075,9014.486,9014.486,0,,,
7780,5.2,4403.054,1719.427,3724.34,4393.696,4927.568,6808.046,7100.549,7543.816,7543.816,0,,,
7785,4,4903.098,1003.779,3439.318,4143.21,7447.077,9030.637,9832.402,9832.402,9832.402,0,,,
7790,5.2,4996.351,1004.358,1660.378,4944.304,7760.642,8729.709,9181.53,11637.114,11637.114,0,,,
7795,3.6,4053.811,1007.236,1759.49,4294.805,5011.673,8447.007,10509.649,10509.649,10509.649,0,,,
7800,4.8,4972.738,1003.935,3398.579,4744.16,6907.181,7641.032,7691.372,11143.021,11143.021,0,,,
7805,4,5185.718,1004.975,3197.857,5678.188,7959.566,8695.796,8838.987,8838.987,8838.987,0,,,
7810,4,4894.258,1003.605,1903.538,4483.492,7613.055,8428.499,8853.51,8853.51,8853.51,0,,,
7815,4,5451.17,1004.657,1777.103,5477.565,7960.438,11927.715,12211.922,12211.922,12211.922,0,,,
7820,3.4,6627.589,1004.018,3313.598,7314.07,9137.582,11671.447,12144.985,12144.985,12144.985,0,,,
7825,2.4,5871.742,1003.573,3656.894,6567.227,9065.792,9105.703,9909.237,9909.237,9909.237,0,,,
7830,3.6,4982.396,1102.482,1734.874,4535.65,8352.237,9315.586,9414.194,9414.194,9414.194,0,,,
7835,4,5941.105,1004.801,1709.529,5962.975,8286.25,13149.462,14231.518,14231.518,14231.518,0,,,
7840,3.2,5417.577,1004.219,3163.993,6374.17,7722.984,10368.784,12473.728,12473.728,12473.728,0,,,
7845,3.8,4199.963,1005.147,1744.165,3631.759,6917.28,8330.014,8372,8372,8372,0,,,
7850,4.8,4425.239,1003.041,1794.741,5252.584,5721.64,7812.679,8027.585,8371.767,8371.767,0,,,
7855,4.2,4765.707,1003.69,3824.747,4401.244,7091.319,7617.81,7692.381,9699.959,9699.959,0,,,
7860,4.2,5378.238,1643.191,4025.823,4417.238,6840.942,9282.336,9515.752,9782.672,9782.672,0,,,
7865,3.8,4994.645,999.022,2630.017,4217.055,7818.633,9388.642,10826.912,10826.912,10826.912,0,,,
7870,3.6,5326.184,1389.119,1928.131,5480.037,6397.751,9555.445,9997.724,9997.724,9997.724,0,,,
7875,4,5034.477,1004.987,1568.805,5345.361,6967.342,11123.789,12331.34,12331.34,12331.34,0,,,
7880,5,4297.479,1003.982,1827.363,4316.296,5713.514,7944.561,8168.489,8185.891,8185.891,0,,,
7885,4.4,5025.473,1004.124,1652.02,5076.196,7977.896,8552.402,8632.367,9521.211,9521.211,0,,,
7890,3,6634.193,999.75,3940.549,8217.602,9520.888,9739.847,11175.661,11175.661,11175.661,0,,,
7895,3.2,4943.233,999.422,1877.84,5886.913,6638.337,8250.842,11986.297,11986.297,11986.297,0,,,
7900,4,5763.583,1036.496,3656.169,5519.189,8893.523,10181.525,11660.328,11660.328,11660.328,0,,,
7905,3.8,4583.924,1005.109,3865.431,4776.452,5553.372,7977.186,8218.705,8218.705,8218.705,0,,,
7910,3.6,4883.916,1005.422,4250.904,4868.296,7643.606,8143.946,8218.394,8218.394,8218.394,0,,,
7915,3.6,5989.223,1360.555,4399.385,5119.203,8759.779,9319.525,9569.044,9569.044,9569.044,0,,,
7920,3.2,6489.223,1550.765,4147.625,6579.892,10363.08,10580.494,11314.53,11314.53,11314.53,0,,,
7925,3.4,5750.218,1117.635,1650.817,5711.18,9077.418,10473.572,10781.809,10781.809,10781.809,0,,,
7930,3.4,4953.244,1005.081,1576.034,5619.11,6480.361,7491.878,10324.179,10324.179,10324.179,0,,,
7935,4.6,5044.311,1086.337,3139.594,5288.024,6105.528,9024.607,9055.202,12471.831,12471.831,0,,,
7940,3.4,4782.264,1092.938,2754.106,5095.272,5740.069,7526.544,8806.614,8806.614,8806.614,0,,,
7945,4.8,5118.646,1003.393,3321.063,5226.595,7312.659,8152.371,10220.437,12883.065,12883.065,0,,,
7950,2.6,7477.886,1451.847,6201.956,7254.274,8555.903,13316.991,15505.529,15505.529,15505.529,0,,,
7955,2.6,7146.113,1593.13,6211.342,7121.376,7547.375,10738.008,13485.476,13485.476,13485.476,0,,,
7960,2.8,4809.014,1003.203,2354.196,4900.776,7064.422,7555.992,7565.543,7565.543,7565.543,0,,,
7965,4.2,5460.328,1004.235,4333.158,4659.097,7373.219,7949.027,7982.051,8509.511,8509.511,0,,,
7970,3.2,6551.825,1585.409,5001.367,5886.816,8282.688,9025.913,13779.181,13779.181,13779.181,0,,,
7975,3,6121.942,1003.939,1777.897,5627.46,9558.504,10646.627,12199.026,12199.026,12199.026,0,,,
7980,3.4,5070.906,1026.778,1684.538,5007.744,6545.887,10521.92,10838.77,10838.77,10838.77,0,,,
7985,3.8,4968.06,1090.091,1835,5427.042,7472.408,8400.03,8642.257,8642.257,8642.257,0,,,
7990,4.8,5326.802,1003.775,3313.632,4631.278,8208.13,9109.401,12936.106,14220.057,14220.057,0,,,
7995,3.8,5299.091,1003.503,1467.824,2769.131,9796.416,11024.167,15903.707,15903.707,15903.707,0,,,
8000,4.2,4242.597,1099.497,1685.668,4424.423,5377.608,7215.782,8618.667,11575.467,11575.467,0,,,
8005,3.6,4738.995,1003.876,3640.14,4650.386,5643.977,8627.357,8669.532,8669.532,8669.532,0,,,
8010,4.2,5444.115,1003.058,4499.982,4834.249,8074.738,8451.509,8685.833,8925.282,8925.282,0,,,
8015,4,4680.369,999.447,1784.728,4658.959,7741.425,8366.75,10773.255,10773.255,10773.255,0,,,
8020,4,4584.804,1004.4,1510.01,4207.701,7928.201,8917.379,12184.977,12184.977,12184.977,0,,,
8025,4.2,4981.345,1002.949,1776.784,5466.013,8074.247,8550.322,8601.209,8717.44,8717.44,0,,,
8030,3.2,6082.851,1508.285,5227.131,5676.404,9067.889,9278.588,9761.107,9761.107,9761.107,0,,,
8035,4.4,5114.064,1004.231,1751.952,5251.425,8443.16,9020.004,9201.397,11248.147,11248.147,0,,,
8040,3.4,5066.505,1433.557,1669.274,4532.728,7296.781,9920.643,11728.792,11728.792,11728.792,0,,,
8045,4,6511.932,1003.749,1751.739,7608.502,10542.272,15463.414,16089.618,16089.618,16089.618,0,,,
8050,3,4972.93,1584.301,1728.608,5285.055,6975.07,7542.228,11069.453,11069.453,11069.453,0,,,
8055,2.8,4927.572,1559.527,3438.261,5979.35,6105.452,6857.894,7224.269,7224.269,7224.269,0,,,
8060,4.2,5820.35,1818.496,4500.36,4801.362,6839.76,9452.452,9537.092,10789.179,10789.179,0,,,
8065,3.8,6189.765,1004.479,1792.545,5977.131,10684.216,12083.789,14623.022,14623.022,14623.022,0,,,
8070,3,4890.576,1485.806,1651.776,5277.528,6672.084,7967.453,9594.907,9594.907,9594.907,0,,,
8075,3.6,4976.142,1004.453,1626.414,4433.291,8066.461,9253.436,12139.604,12139.604,12139.604,0,,,
8080,4,5717.146,1003.74,4726.076,5394.032,9310.483,9987.145,10338.385,10338.385,10338.385,0,,,
8085,3,5956.365,1618.443,5403.209,5669.305,6462.397,9144.455,9503.517,9503.517,9503.517,0,,,
8090,3.6,5493.171,1108.078,3314.512,5645.814,8784.954,9220.258,12786.592,12786.592,12786.592,0,,,
8095,4.2,5128.769,1006.801,1590.497,5042.439,6690.076,9578.319,9913.562,10197.437,10197.437,0,,,
8100,2.8,4913.971,1593.387,1686.012,4916.173,8884.372,9651.057,10436.408,10436.408,10436.408,0,,,
8105,4,6539.839,1005.146,5335.949,5909.747,10038.253,11136.403,12734.568,12734.568,12734.568,0,,,
8110,3,5333.874,1003.958,2369.673,4751.327,9036.973,9346.267,10305.251,10305.251,10305.251,0,,,
8115,3.6,5434.561,1162.654,4293.035,5077.224,8152.455,9162.427,10866.779,10866.779,10866.779,0,,,
8120,4.6,4130.637,1004.734,1643.527,4291.398,5479.163,7781.665,8099.953,8668.712,8668.712,0,,,
8125,4.4,5298.22,1003.632,2850.706,5794.191,6713.165,8828.83,9864.107,14015.22,14015.22,0,,,
8130,4.2,4720.067,1152.099,1944.56,3172.726,6999.513,9278.309,9830.378,10716.702,10716.702,0,,,
8135,3,5342.409,1417.971,1978.604,5401.948,6346.975,9805.385,9872.42,9872.42,9872.42,0,,,
8140,5,4972.884,1003.596,2963.86,4593.491,7248.147,10098.498,10128.539,11651.387,11651.387,0,,,
8145,3,6064.271,1726.794,4116.098,5226.521,8569.908,9004.386,9214.869,9214.869,9214.869,0,,,
8150,3.6,4884.653,1004.836,1568.093,5204.412,8487.295,8721.337,8829.911,8829.911,8829.911,0,,,
8155,3.8,4369.004,1091.397,1769.69,4508.409,6706.237,7408.696,7442.193,7442.193,7442.193,0,,,
8160,5.4,4423.289,1003.726,3648.676,4097.126,4960.426,7365.024,7694.384,7834.721,7834.721,0,,,
8165,4.4,5372.657,1005.656,2489.301,4969.806,7384.391,10032.087,11519.697,11653.778,11653.778,0,,,
8170,4.2,4725.319,1004.639,1852.397,3916.595,6548.873,9120.527,9296.052,9437.872,9437.872,0,,,
8175,3.2,6339.281,1685.759,2772.643,5610.21,8737.628,12839.12,15160.859,15160.859,15160.859,0,,,
8180,3.8,5108.739,1004.574,3222.607,5463.167,6478.982,9478.994,10123.604,10123.604,10123.604,0,,,
8185,3,5105.388,1003.874,3515.916,4885.729,6379.992,9722.221,9947.023,9947.023,9947.023,0,,,
8190,4.2,5516.249,1005.317,1676.215,6455.501,8069.001,8561.265,11307.548,12736.93,12736.93,0,,,
8195,3.4,6934.536,1116.129,3013.818,7524.566,9017.725,12809.946,20137.493,20137.493,20137.493,0,,,
8200,2.8,6091.757,1483.521,4265.266,7347.289,7906.738,10638.899,12100.413,12100.413,12100.413,0,,,
8205,3.2,5655.253,1004.158,3239.438,5820.599,8326.799,9437.316,12738.606,12738.606,12738.606,0,,,
8210,3.8,4877.512,1004.038,1801.311,5169.354,6922.431,10929.109,11533.11,11533.11,11533.11,0,,,
8215,3.6,4989.634,1155.509,2930.243,5511.558,6959.071,7499.702,7899.501,7899.501,7899.501,0,,,
8220,3.8,5695.156,1003.444,1660.103,5569.128,7750.137,10530.661,12919.358,12919.358,12919.358,0,,,
8225,4,4532.29,1005.227,1701.544,5811.555,6338.512,8876.677,8897.675,8897.675,8897.675,0,,,
8230,4,5029.304,1011.263,4190.478,5027.425,7674.884,8110.187,8753.883,8753.883,8753.883,0,,,
8235,3.8,6077.122,1085.775,4166.364,5460.82,9202.994,9487.155,9805.549,9805.549,9805.549,0,,,
8240,3.2,5652.683,1004.305,1776.571,6355.932,9045.532,9132.028,9704.894,9704.894,9704.894,0,,,
8245,2.8,6002.333,1810.147,3624.154,5998.548,8881.319,9214.917,9407.689,9407.689,9407.689,0,,,
8250,3.6,5581.349,1484.682,4492.059,5563.148,7441.957,8188.698,11088.426,11088.426,11088.426,0,,,
8255,4,5472.189,1004.249,1902.981,5619.822,8017.894,9837.893,11610.8,11610.8,11610.8,0,,,
8260,3.6,6489.178,1004.004,1810.778,6121.081,9255.193,13616.04,15236.455,15236.455,15236.455,0,,,
8265,3.6,3817.334,1035.424,1644.555,4118.12,5336.68,7082.875,11285.158,11285.158,11285.158,0,,,
8270,4.6,4411.556,1024.45,2524.019,4158.636,4734.787,8995.552,9278.59,9359.927,9359.927,0,,,
8275,4,4758.36,1003.654,1643.264,5914.385,6757.69,8876.744,9005.866,9005.866,9005.866,0,,,
8280,4.2,5365.54,1000.391,2219.701,6908.186,7676.336,8451.457,9002.022,9379.786,9379.786,0,,,
8285,3,6594.825,1467.298,4843.77,6036.427,8637.349,12069.167,12228.015,12228.015,12228.015,0,,,
8290,3.4,5758.106,1063.972,3398.354,5127.844,8394.964,11151.842,13097.66,13097.66,13097.66,0,,,
8295,3.4,5405.243,1000.066,3790.399,4199.702,8090.02,9439.113,9571.724,9571.724,9571.724,0,,,
8300,3.4,5887.751,1003.707,1860.866,6496.988,8952.142,9412.076,12468.957,12468.957,12468.957,0,,,
8305,3.2,5763.806,1004.825,4290.759,5117.725,7941.066,8860.967,12663.927,12663.927,12663.927,0,,,
8310,4.2,4555.638,1003.027,1776.839,4642.923,5319.836,8519.407,8780.499,10171.946,10171.946,0,,,
8315,4.4,4383.447,1004.525,2654.812,4861.514,5027.269,7140.607,8044.462,11561.963,11561.963,0,,,
8320,4.6,4226.993,1004.263,2262.213,4158.465,4758.929,7034.278,8262.817,10594.096,10594.096,0,,,
8325,4.6,5407.238,1004.358,2127.824,5328.513,8371.104,8619.976,9092.161,10800.959,10800.959,0,,,
8330,3.4,5006.473,1417.425,4408.375,5044.343,5879.484,8044.935,8219.409,8219.409,8219.409,0,,,
8335,3.4,5270.758,1602.23,3448.428,6639.321,7301.149,7718.273,7934.109,7934.109,7934.109,0,,,
8340,4,5186.593,1003.862,3222.621,5368.981,7841.513,8225.512,8985.459,8985.459,8985.459,0,,,
8345,3.6,6618.117,1003.143,6080.64,6830.53,7550.747,10676.538,11086.196,11086.196,11086.196,0,,,
8350,3.6,4739.12,1003.186,1685.035,4678.473,8890.598,9764.531,10110.675,10110.675,10110.675,0,,,
8355,4,4634.307,1136.875,1852.939,5113.738,6415.755,8699.363,9700.658,9700.658,9700.658,0,,,
8360,4,6220.251,1004.35,4099.164,4952.224,8160.429,13143.653,14425.936,14425.936,14425.936,0,,,
8365,3.2,4762.646,1030.65,1813.207,4759.893,7776.674,8503.381,12997.687,12997.687,12997.687,0,,,
8370,3.4,6160.278,1003.594,4192.621,6838.458,8376.663,9922.024,10088.824,10088.824,10088.824,0,,,
8375,3.2,5172.861,1384.943,4258.014,4768.578,7884.704,9387.651,9771.818,9771.818,9771.818,0,,,
8380,3.4,5722.582,1601.549,4057.837,7248.457,7616.802,7700.84,8126.514,8126.514,8126.514,0,,,
8385,3.8,5200.121,1240.218,4183.548,5043.95,7651.394,8027.706,8126.087,8126.087,8126.087,0,,,
8390,3.6,5980.132,1493.645,4442.85,5136.708,7667.653,8854.469,11721.552,11721.552,11721.552,0,,,
8395,3.4,5658.341,1601.293,4175.191,5947.198,7274.388,8761.503,8796.237,8796.237,8796.237,0,,,
8400,3.6,5169.324,1652.109,3824.049,4852.535,7125.74,7994.152,9432.233,9432.233,9432.233,0,,,
8405,4.4,5103.264,1003.581,1630.537,4880.471,7777.314,9650.089,10845.406,12021.507,12021.507,0,,,
8410,3.4,7015.964,1509.088,4242.443,4877.338,8979.836,16668.669,19627.14,19627.14,19627.14,0,,,
8415,3.2,5440.321,1085.389,1794.247,5001.289,9213.629,10669.648,13586.167,13586.167,13586.167,0,,,
8420,3.8,4498.252,1010.414,1568.403,4133.659,8605.642,9156.427,9212.312,9212.312,9212.312,0,,,
8425,4.6,4114.046,1005.559,1632.108,2738.794,5888.09,8412.833,9315.227,9799.047,9799.047,0,,,
8430,4.4,4971.037,1030.679,1696.517,4780.702,8086.973,9140.549,10076.667,11603.31,11603.31,0,,,
8435,3.6,6134.894,1004.426,1852.047,6163.525,9762.846,10229.456,10429.297,10429.297,10429.297,0,,,
8440,2.4,7072.434,1910.92,5408.911,6535.406,10328.345,10343.435,10846.237,10846.237,10846.237,0,,,
8445,3.4,5398.573,1003.733,1510.058,6012.834,8887.649,9068.469,9544.125,9544.125,9544.125,0,,,
8450,3.4,4883.461,1468.428,4250.746,4584.606,7196.057,7612.578,8131.157,8131.157,8131.157,0,,,
8455,4.4,5249.433,1003.833,1694.423,4930.475,7267.717,7710.596,9188.713,13706.461,13706.461,0,,,
8460,3.2,6499.861,1068.578,4173.928,6706.572,9943.44,10598.774,11075.44,11075.44,11075.44,0,,,
8465,3.6,5274.738,1004.075,1643.62,5727.235,7081.62,10408.105,13632.126,13632.126,13632.126,0,,,
8470,3.8,4309.457,1133.176,1635.241,4976.133,5837.875,8613.668,8879.335,8879.335,8879.335,0,,,
8475,3.8,5545.768,1005.489,1945.001,5837.437,7692.971,11243.799,12021.583,12021.583,12021.583,0,,,
8480,3.4,5890.024,1568.836,3547.843,5736.21,8336.722,9172.008,11978.671,11978.671,11978.671,0,,,
8485,3.6,5355.065,1004.46,3613.59,5203.523,7759.056,8728.804,8912.98,8912.98,8912.98,0,,,
8490,3.4,5579.278,1476.233,4450.413,5327.497,8811.85,9112.429,9172.314,9172.314,9172.314,0,,,
8495,2.8,7837.351,1626.274,6189.03,9393.138,10145.88,10755.45,10972.417,10972.417,10972.417,0,,,
8500,3,6137.456,1086.481,1827.11,5636.56,6771.152,12312.271,14817.892,14817.892,14817.892,0,,,
8505,3.4,5945.638,1002.1,3097.414,6138.892,6732.258,10793.865,12949.689,12949.689,12949.689,0,,,
8510,3.6,4595.451,1022.045,2890.425,4912.289,5354.479,7592.793,7702.271,7702.271,7702.271,0,,,
8515,4,4618.557,1003.612,3222.226,4560.182,6489.441,8043.929,8896.755,8896.755,8896.755,0,,,
8520,3.8,5778.906,1535.65,3641.381,5754.936,7994.33,9147.459,10200.603,10200.603,10200.603,0,,,
8525,3.8,4589.543,1003.512,1593.026,4709.342,8084.695,8958.179,9679.516,9679.516,9679.516,0,,,
8530,3.8,6372.887,1003.708,4517.343,5369.159,9909.309,11044.545,13961.322,13961.322,13961.322,0,,,
8535,2.6,8560.093,3289.906,5245.665,10033.825,11163.278,13141.33,13642.5,13642.5,13642.5,0,,,
8540,2.8,4876.11,999.911,1935.641,5236.948,6424.372,8343.92,9104.962,9104.962,9104.962,0,,,
8545,3.6,5039.075,1425.312,4167.48,5262.398,5412.853,8353.35,8772.806,8772.806,8772.806,0,,,
8550,4,4620.846,1003.277,4383.493,4726.49,7044.106,7520.401,8205.563,8205.563,8205.563,0,,,
8555,4.6,5387.695,1093.538,3289.908,4834.284,7804.327,9314.876,9430.679,9714.686,9714.686,0,,,
8560,3.2,5701.239,1111.719,3197.583,6641.088,9498.335,10123.964,10792.172,10792.172,10792.172,0,,,
8565,3,5201.958,1267.135,1885.674,6524.745,7560.845,8053.639,8821.826,8821.826,8821.826,0,,,
8570,3.4,5558.196,1726.894,4519.126,5361.519,7175.925,8027.579,10409.638,10409.638,10409.638,0,,,
8575,4,5666.226,1003.342,3264.188,6716.555,7596.788,10399.872,11719.004,11719.004,11719.004,0,,,
8580,3,6080.279,1759.802,3757.046,5344.295,8851.602,8978.68,9253.337,9253.337,9253.337,0,,,
8585,3.8,5261.392,1003.365,1734.544,5444.696,9287.804,9781.568,10074.587,10074.587,10074.587,0,,,
8590,3.8,5370.705,1003.698,2628.491,5245.663,8253.782,8596.966,8689.068,8689.068,8689.068,0,,,
8595,4.6,4391.159,1003.276,1538.742,4302.234,5464.116,8807.813,10844.364,11278.107,11278.107,0,,,
8600,3.6,5978.471,1003.582,3273.396,6005.305,8837.737,10358.591,13691.849,13691.849,13691.849,0,,,
8605,3.4,5256.195,1003.926,4666.781,5173.321,5947.024,9897.628,10055.616,10055.616,10055.616,0,,,
8610,3.8,5456.309,1003.349,1701.525,5302.87,8527.599,9522.34,11502.026,11502.026,11502.026,0,,,
8615,3.8,5340.835,1004.184,1719.32,4491.506,8813.089,11261.085,11276.152,11276.152,11276.152,0,,,
8620,3.4,5275.989,1003.809,4375.093,4659.55,7884.681,9054.046,10949.598,10949.598,10949.598,0,,,
8625,4.6,4242.909,1088.69,1651.076,4327.138,6942.303,7385.25,7426.288,9866.406,9866.406,0,,,
8630,4.2,4895.623,1004.603,3991.28,4968.297,7171.011,7418.53,7508.889,7517.141,7517.141,0,,,
8635,3.4,5796.691,1476.205,4776.186,5419.027,7865.636,8226.742,10624.683,10624.683,10624.683,0,,,
8640,3.8,4765.327,1004.546,3940.914,4411.907,7283.127,7926.198,10348.81,10348.81,10348.81,0,,,
8645,3.8,4995.303,1004.111,4232.828,4559.329,7659.134,8034.687,8939.766,8939.766,8939.766,0,,,
8650,3.6,5398.805,1767.728,4710.042,5075.668,5310.525,8344.116,8455.216,8455.216,8455.216,0,,,
8655,4.4,4465.429,1409.568,3606.839,4654.866,5915.96,6667.615,6825.804,7059.264,7059.264,0,,,
8660,4.8,5472.899,1194.432,3205.401,5570.719,8687.163,9103.739,9375.076,10063.607,10063.607,0,,,
8665,3,6109.308,1016.759,3147.759,5293.347,9671.098,10165.187,10539.376,10539.376,10539.376,0,,,
8670,2.8,5197.351,1003.31,3172.899,5716.462,6103.754,8704.046,10115.531,10115.531,10115.531,0,,,
8675,3.8,7260.379,1602.653,3589.224,7959.366,9722.689,12763.407,14878.463,14878.463,14878.463,0,,,
8680,3,4344.344,1003.314,1797.981,3380.8,6514.918,7073.857,11500.66,11500.66,11500.66,0,,,
8685,4.6,4505.984,1551.738,3097.553,4273.892,6664.348,7365.673,7514.418,8166.486,8166.486,0,,,
8690,3.8,6529.675,1735.405,4366.86,6442.912,8467.542,11416.745,12537.004,12537.004,12537.004,0,,,
8695,3.2,4947.486,1003.477,3380.973,5728.929,7692.255,8266.347,8416.438,8416.438,8416.438,0,,,
8700,3.4,5961.124,1476.396,3437.43,7332.797,7932.296,8459.476,12385.751,12385.751,12385.751,0,,,
8705,2.6,5606.57,1834.674,5242.202,5519.931,6245.52,8729.126,9037.987,9037.987,9037.987,0,,,
8710,4.6,4922.562,1028.241,3704.714,4215.813,7024.716,8136.304,8729.496,10633.135,10633.135,0,,,
8715,3.8,5320.023,1002.905,2579.88,4872.459,8395.298,8855.08,10156.229,10156.229,10156.229,0,,,
8720,4.2,5522.963,1004.319,1835.446,5101.335,7915.095,8659.019,8659.21,18567.707,18567.707,0,,,
8725,3.8,4501.846,1003.702,1551.585,5139.595,6312.858,9611.308,9612.407,9612.407,9612.407,0,,,
8730,3.2,5677.901,1155.035,4984.236,5502.361,8410.186,8569.099,8777.504,8777.504,8777.504,0,,,
8735,3.8,4670.468,1003.515,3791.328,4559.229,6582.428,7241.823,7442.732,7442.732,7442.732,0,,,
8740,4,5007.586,1241.934,1793.608,5378.983,7458.025,8277.3,8445.524,8445.524,8445.524,0,,,
8745,4.8,5028.866,1003.664,1584.855,5339.698,7718.44,8019.027,8727.524,12906.719,12906.719,0,,,
8750,3.4,5111.808,1400.434,3022.139,5196.254,6213.888,10000.285,10357.928,10357.928,10357.928,0,,,
8755,4.2,4751.004,1090.696,2897.444,4491.036,5553.631,9027.038,9084.423,9410.531,9410.531,0,,,
8760,3.2,7186.595,1567.83,6538.009,6890.435,10564.083,11063.695,14204.795,14204.795,14204.795,0,,,
8765,3.4,5324.839,1392.373,1818.984,5132.269,8158.331,9794.781,11382.042,11382.042,11382.042,0,,,
8770,3.2,5105.45,1885.428,4483.442,4943.552,7566.367,8109.271,8308.992,8308.992,8308.992,0,,,
8775,4.2,5603.339,1016.245,4216.147,5050.531,7750.476,8461.042,9489.572,11802.356,11802.356,0,,,
8780,4.2,4480.543,1005.131,1633.911,4952.572,7682.78,8258.648,8654.232,11058.532,11058.532,0,,,
8785,3.6,5383.808,1609.735,3723.435,5208.789,8133.934,8885.485,8961.878,8961.878,8961.878,0,,,
8790,3.8,5165.609,1145.624,3832.59,5151.421,7501.67,8142.871,11135.311,11135.311,11135.311,0,,,
8795,3.8,5102.006,1786.104,3038.945,5018.784,6029.359,9673.838,11269.736,11269.736,11269.736,0,,,
8800,4.4,5515.749,1004.172,2847.504,6505.512,7692.929,8407.826,8661.102,10501.123,10501.123,0,,,
8805,3.8,4391.353,1004.451,1685.955,2369.814,6539.076,10250.239,14418.533,14418.533,14418.533,0,,,
8810,4,4243.024,1000.161,3506.919,4425.468,6019.872,7340.939,9822.585,9822.585,9822.585,0,,,
8815,4.8,5718.663,1004.647,3095.878,5711.445,8417.239,11332.013,11364.133,11725.129,11725.129,0,,,
8820,3.6,4665.885,1004.875,1659.202,5556.598,5994.464,11063.248,11650.829,11650.829,11650.829,0,,,
8825,3.2,5641.188,1004.663,5284.715,6330.001,6997.834,8093.173,9144.816,9144.816,9144.816,0,,,
8830,4.2,4834.618,1004.987,1987.07,4525.351,6731.02,9196.875,9272.125,9806.116,9806.116,0,,,
8835,4.2,4402.464,1100.454,1601.31,4839.822,6798.762,7257.116,7790.911,8593.915,8593.915,0,,,
8840,3.8,5277.465,1003.727,1751.912,5428.166,8879.644,9362.775,11144.092,11144.092,11144.092,0,,,
8845,4.6,5149.122,1104.994,3264.295,5337.348,7133.639,7853.311,8095.1,10803.058,10803.058,0,,,
8850,3.4,5134.959,1509.944,1652.336,5186.011,8044.538,8997.861,12181.055,12181.055,12181.055,0,,,
8855,4.2,5975.203,1066.855,1918.276,5110.588,9203.557,11016.167,12796.134,13141.567,13141.567,0,,,
