time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,,time(sec), throughput(req/sec), avg_lat(ms)
6735,232.4,1068.813,999.668,1016.69,1025.471,1092.245,1184.671,1249.153,1364.378,1866.374,0.001,,,,
6740,237,1067.892,999.762,1016.715,1025.409,1084.375,1168.144,1235.574,1394.355,1831.128,0.001,,,,
6745,231.2,1067.96,999.815,1016.631,1025.275,1084.235,1183.36,1259.977,1411.555,1767.379,0.001,,,,
6750,240.8,1066.254,999.942,1016.613,1025.133,1083.834,1169.546,1242.69,1402.229,1628.594,0.001,,,,
6755,236.2,1067.699,999.536,1016.577,1025.428,1086.34,1168.028,1250.42,1401.928,1537.848,0.001,,,,
6760,226.4,1070.56,999.492,1016.813,1025.391,1091.156,1176.261,1258.773,1453.54,1822.57,0.001,,,,
6765,237.4,1067.24,999.831,1016.574,1025.269,1084.234,1167.943,1234.988,1439.008,1718.915,0.001,,,,
6770,240.6,1066.989,999.937,1016.74,1025.416,1084.6,1175.818,1251.114,1412.646,1741.068,0.001,,,,
6775,226.8,1071.35,999.779,1016.7,1025.485,1093.11,1184.307,1242.978,1486.079,1957.346,0.001,,,,
6780,232.2,1067.052,999.847,1016.715,1025.312,1085.873,1174.042,1225.928,1387.608,1915.404,0.001,,,,
6785,234.2,1068.527,999.929,1016.703,1025.513,1084.552,1184.642,1235.318,1410.987,1654.884,0.001,,,,
6790,237.6,1067.211,999.935,1016.739,1025.296,1092.545,1177.385,1250.502,1395.073,1663.407,0.001,,,,
6795,228.4,1070.383,999.879,1016.862,1025.831,1084.768,1176.595,1242.959,1495.019,1756.796,0.001,,,,
6800,225.6,1070.024,999.932,1016.821,1025.558,1091.28,1172.586,1235.148,1485.591,1745.68,0.001,,,,
6805,238.8,1067.036,995.936,1016.76,1025.444,1092.055,1168.318,1234.116,1436.42,1603.842,0.001,,,,
6810,231.2,1069.223,1000.245,1016.75,1025.596,1091.347,1167.964,1242.938,1445.41,1697.377,0.001,,,,
6815,226,1070.471,999.9,1016.818,1025.605,1100.075,1184.345,1248.367,1404.23,1570.975,0.001,,,,
6820,66.2,1764.027,1000.315,1016.653,1025.715,1091.814,1218.609,1562.006,15810.911,15896.199,0.001,,,,
6825,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6830,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6835,172.2,1078.466,999.81,1016.714,1025.636,1116.636,1217.564,1284.339,1426.382,2116.595,0.001,,,,
6840,237.4,1067,999.951,1016.588,1024.876,1091.314,1176.267,1251.62,1375.3,1621.155,0.001,,,,
6845,229.2,1069.432,997.473,1016.602,1025.417,1091.751,1182.98,1234.852,1445.079,1737.445,0.001,,,,
6850,243,1065.632,1000.055,1016.577,1025.125,1083.202,1167.24,1249.333,1426.387,1828.568,0.001,,,,
6855,220.4,1072.359,999.708,1016.662,1025.946,1099.669,1183.863,1252.341,1411.075,1770.637,0.001,,,,
6860,235.4,1068.106,999.536,1016.64,1025.387,1098.969,1183.338,1250.813,1401.583,1694.937,0.001,,,,
6865,250.8,1063.107,999.582,1016.571,1025.043,1076.123,1151.267,1233.995,1416.008,2030.881,0.001,,,,
6870,237.2,1068.358,1000.051,1016.708,1025.123,1083.801,1167.967,1252.994,1444.592,1822.956,0.001,,,,
6875,208,1075.496,999.651,1016.73,1032.347,1100.524,1193.497,1277.841,1411.428,1879.709,0.001,,,,
6880,223.6,1072.068,999.912,1016.572,1025.55,1100.749,1184.217,1251.801,1409.893,1669.551,0.001,,,,
6885,233,1068.762,999.969,1016.7,1025.291,1084.023,1169.779,1258.398,1426.396,1729.731,0.001,,,,
6890,228.6,1070.073,999.667,1016.68,1025.621,1092.476,1176.533,1251.475,1410.794,1902.19,0.001,,,,
6895,241,1067.11,999.794,1016.504,1024.988,1083.06,1167.477,1234.94,1526.514,1924.358,0.001,,,,
6900,227.2,1068.647,999.722,1016.545,1025.43,1083.965,1172.667,1250.736,1443.585,1660.139,0.001,,,,
6905,236.2,1068.085,999.603,1016.551,1025.222,1084.254,1175.882,1250.362,1451.034,1761.646,0.001,,,,
6910,243,1065.081,999.52,1016.535,1024.906,1083.615,1175.254,1241.951,1410.836,1644.019,0.001,,,,
6915,209.8,1076.798,999.695,1016.625,1025.262,1092.731,1200.997,1289.325,1502.208,2374.783,0.001,,,,
6920,216.4,1244.116,999.857,1016.663,1025.584,1084.545,1175.747,1268.543,1762.896,24873.565,0.001,,,,
6925,31.8,2165.956,1000.565,1015.895,1016.961,1066.532,1149.908,21832.751,23670.488,24147.465,0,,,,
6930,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6935,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6940,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
6945,21.6,1350.711,1001.153,1066.583,1199.865,1493.2,1950.632,2226.065,2469.464,3237.121,0.001,,,,
6950,147.4,1102.54,1000.131,1018.019,1042.894,1123.976,1289.217,1404.788,1816.234,2111.935,0.001,,,,
6955,177.4,1086.039,999.858,1017.643,1043.841,1111.448,1218.107,1302.874,1478.718,2174.491,0.001,,,,
6960,187.4,1086.919,999.301,1017.445,1027.562,1103.758,1218.452,1327.819,1568.714,2534.283,0.001,,,,
6965,216.6,1072.678,999.962,1017.227,1026.157,1095.734,1175.553,1247.32,1504.291,1819.193,0.001,,,,
6970,229.6,1069.62,999.824,1017.111,1026.11,1085.691,1172.329,1254.302,1488.039,1640.646,0.001,,,,
6975,226.6,1070.192,999.813,1016.914,1025.872,1086.664,1185.91,1244.699,1441.832,1721.835,0.001,,,,
6980,231.6,1068.842,999.839,1016.93,1025.705,1092.765,1184.844,1263.993,1422.379,1591.594,0.001,,,,
6985,228.6,1069.459,999.715,1016.966,1025.887,1098.83,1185.495,1238.338,1408.777,1649.932,0.001,,,,
6990,245.8,1065.574,999.638,1016.934,1025.202,1084.619,1164.514,1237.615,1429.739,1946.045,0.001,,,,
6995,215.2,1073.574,999.919,1016.772,1025.904,1100.395,1202.908,1276.714,1419.634,1572.186,0.001,,,,
7000,239.6,1066.702,999.54,1016.789,1025.37,1085.851,1168.837,1233.85,1387.364,1711.042,0.001,,,,
7005,246.4,1065.864,999.702,1016.702,1024.962,1084.686,1167.609,1239.985,1441.43,2009.813,0.001,,,,
7010,236.8,1067.158,1000.079,1016.754,1025.472,1084.724,1168.747,1242.711,1453.666,1789.027,0.001,,,,
7015,232.8,1067.381,999.638,1016.739,1025.596,1084.364,1161.996,1234.58,1448.394,1924.232,0.001,,,,
7020,217.8,1073.408,999.919,1016.821,1025.678,1099.877,1200.952,1262.082,1426.958,1801.535,0.001,,,,
7025,239.8,1067.064,999.791,1016.672,1025.183,1085.085,1175.564,1236.521,1418.64,1730.283,0.001,,,,
7030,234,1067.954,1000.066,1016.763,1025.462,1084.125,1176.955,1251.794,1437.686,1765.176,0.001,,,,
7035,225,1070.681,999.862,1016.809,1025.661,1085.337,1177.236,1246.699,1462.067,1827.1,0.001,,,,
7040,232,1069.289,999.594,1016.973,1025.667,1092.796,1176.102,1244.265,1412.551,1622.83,0.001,,,,
7045,216.2,1073.676,999.949,1016.822,1032.928,1097.961,1187.215,1268.672,1438.987,1727.449,0.001,,,,
7050,226,1071.197,1000.01,1016.894,1025.84,1100.317,1183.647,1243.298,1396.352,1792.866,0.001,,,,
7055,197.8,1080.049,999.952,1016.82,1025.703,1099.914,1184.601,1258.759,1820.441,2147.547,0.001,,,,
7060,230.2,1069.95,999.631,1016.846,1025.47,1085.494,1181.384,1252.371,1460.492,1823.841,0.001,,,,
7065,222.6,1071.142,999.762,1016.906,1025.849,1093.708,1185.602,1260.38,1387.491,1868.547,0.001,,,,
7070,219.6,1073.178,1000.025,1017.004,1026.252,1085.152,1176.811,1270.906,1529.626,2058.634,0.001,,,,
7075,233.2,1068.269,999.823,1016.751,1025.607,1091.564,1168.192,1252.275,1412.204,1724.251,0.001,,,,
7080,232.4,1068.756,999.994,1016.71,1025.371,1084.592,1184.493,1242.804,1437.041,1832.314,0.001,,,,
7085,253,1062.88,997.46,1016.663,1025.024,1083.556,1166.224,1226.558,1410.915,1606.971,0.001,,,,
7090,231.6,1069.304,999.531,1016.59,1025.525,1092.399,1177.055,1242.952,1443.639,1865.678,0.001,,,,
7095,231.6,1068.645,999.861,1016.65,1025.481,1084.523,1174.029,1243.305,1470.319,1972.312,0.001,,,,
7100,228.4,1070.597,999.952,1016.737,1025.754,1091.61,1176.008,1251.451,1402.154,1687.746,0.001,,,,
7105,159.4,1578.765,999.697,1016.565,1025.614,1083.486,1167.14,1319.311,25965.961,31818.105,0.001,,,,
7110,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
7115,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
7120,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
7125,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
7130,3.8,4058.234,1001.317,1988.41,3882.721,5874.635,8483.847,8657.422,8657.422,8657.422,0,,,,
7135,50.2,1157.598,999.695,1016.512,1025.972,1099.873,1201.598,1487.012,4317.257,4750.795,0.001,,,,
7140,232.2,1069.402,999.432,1016.653,1025.329,1091.861,1168.34,1235.165,1444.153,1655.109,0.001,,,,
7145,232.6,1068.091,999.854,1016.693,1025.411,1084.342,1167.225,1226.484,1460.022,2015.713,0.001,,,,
7150,175.6,1431.376,1000.22,1016.651,1025.303,1084.188,1192.158,1293.494,20897.472,22384.153,0.001,,,,
7155,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
7160,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
7165,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
7170,15.4,1280.457,1001.157,1016.834,1049.531,1142.327,2362.38,3317.714,3435.817,3435.817,0.001,,,,
7175,225.6,1070.141,999.473,1016.683,1025.701,1099.312,1184.802,1243.01,1386.439,1569.481,0.001,,,,
7180,223.2,1071.631,999.715,1016.643,1025.411,1092.125,1183.496,1259.494,1452.598,1838.389,0.001,,,,
7185,229.2,1069.768,999.681,1016.602,1025.351,1099.532,1186.621,1242.022,1428.483,1677.531,0.001,,,,
7190,44.2,1064.253,999.984,1016.634,1024.954,1084.672,1184.489,1202.387,1353.447,1444.084,0.001,,,,
